25,50,75,100,200,site,var
10.857142857142858,21.772151898734176,18.73446327683616,19.143312101910823,17.3464,FR,12210
95.83333333333331,92.0125,79.73988439306359,65.0732484076433,39.194888178913736,CB,12210
25.42105263157895,44.85,43.40571428571429,36.58860759493671,33.08133971291866,PI,12210
97.21052631578948,78.71794871794872,63.17816091954023,57.85576923076923,61.73444976076555,BR,12210
92.72222222222224,83.1923076923077,79.91279069767442,69.8312101910828,45.82094324540368,AR,12210
100,98.53846153846152,95.99435028248588,95.66349206349206,89.9512,CR,12210
27.285714285714285,32.608108108108105,42.51412429378531,44.541666666666664,43.884,HG,12210
24.105263157894736,34.717948717948715,40.875,45.9297124600639,51.159072741806554,SA,12210
75.6842105263158,62.67948717948718,57.666666666666664,54.458333333333336,64.37740384615384,PV,12210
0,0,2.903954802259887,3.532051282051282,10.792634107285828,LG,12210
89.16666666666667,77.32051282051282,78.36627906976744,76.44051446945338,72.91307814992025,CZ,12210
100,90.475,81.54857142857144,79.76433121019109,84.7493995196157,HV,12210
97.38095238095238,97.98684210526316,97.6685393258427,95.44871794871794,91.1504,UC,12210
56,50.225,50.42045454545455,52.36190476190476,60.38535031847134,CA,12210
99.58823529411764,82.9113924050633,76.48571428571428,75.90445859872611,66.51075697211155,CO,12210
25,40.80769230769231,49.0625,58.38019169329073,77.4176,RO,12210
58.10526315789474,57.08641975308642,56.89080459770115,53.1015873015873,46.71291866028708,OB,12210
20.4,21.185185185185187,27.852272727272727,33.58412698412698,43.21815286624203,PR,12210
0,3.6962025316455698,8.369318181818182,7.737179487179487,13.43974461292897,CP,12210
70.52631578947368,66.76923076923077,60.26857142857143,52.44904458598726,34.91773162939297,RI,12220
29.05263157894737,14.423076923076923,11.72316384180791,12.51602564102564,22.941553242594075,MA,12220
71.25,85,88.02272727272727,88.26433121019109,88.0829346092504,FA,12220
100,90.67948717948718,76.71910112359551,69.80891719745223,66.99840510366826,GI,12220
10.857142857142858,21.772151898734176,18.73446327683616,19.143312101910823,17.3464,FR,12220
95.83333333333331,92.0125,79.73988439306359,65.0732484076433,39.194888178913736,CB,12220
25.42105263157895,44.85,43.40571428571429,36.58860759493671,33.08133971291866,PI,12220
97.21052631578948,78.71794871794872,63.17816091954023,57.85576923076923,61.73444976076555,BR,12220
92.72222222222224,83.1923076923077,79.91279069767442,69.8312101910828,45.82094324540368,AR,12220
100,98.53846153846152,95.99435028248588,95.66349206349206,89.9512,CR,12220
27.285714285714285,32.608108108108105,42.51412429378531,44.541666666666664,43.884,HG,12220
24.105263157894736,34.717948717948715,40.875,45.9297124600639,51.159072741806554,SA,12220
75.6842105263158,62.67948717948718,57.666666666666664,54.458333333333336,64.37740384615384,PV,12220
0,0,2.903954802259887,3.532051282051282,10.792634107285828,LG,12220
89.16666666666667,77.32051282051282,78.36627906976744,76.44051446945338,72.91307814992025,CZ,12220
100,90.475,81.54857142857144,79.76433121019109,84.7493995196157,HV,12220
97.38095238095238,97.98684210526316,97.6685393258427,95.44871794871794,91.1504,UC,12220
56,50.225,50.42045454545455,52.36190476190476,60.38535031847134,CA,12220
99.58823529411764,82.9113924050633,76.48571428571428,75.90445859872611,66.51075697211155,CO,12220
25,40.80769230769231,49.0625,58.38019169329073,77.4176,RO,12220
58.10526315789474,57.08641975308642,56.89080459770115,53.1015873015873,46.71291866028708,OB,12220
20.4,21.185185185185187,27.852272727272727,33.58412698412698,43.21815286624203,PR,12220
0,3.6962025316455698,8.369318181818182,7.737179487179487,13.43974461292897,CP,12220
